sku,name,brand,category,type,price,stock,image,description,active
SZ-A31,Wixim Auxiliary Contact Block SZ-A31 4P Top Mounting 3NO-1NC,Wixim,Electrical & Lighting,Auxiliary Contact Block,312.00,20,wixim-p12-11.webp,,yes
SC-0,Wixim Magnetic Contactor SC-0 13A 1NO,Wixim,Electrical & Lighting,Magnetic Contactor,792.00,20,wixim-p13-1.webp,,yes
SC-05,Wixim Magnetic Contactor SC-05 13A 1NO+1NC,Wixim,Electrical & Lighting,Magnetic Contactor,1008.00,20,wixim-p13-1.webp,,yes
SC-4-1,Wixim Magnetic Contactor SC-4-1 22A 1NO,Wixim,Electrical & Lighting,Magnetic Contactor,1104.00,20,wixim-p13-1.webp,,yes
SC-5-1,Wixim Magnetic Contactor SC-5-1 22A 1NO+1NC,Wixim,Electrical & Lighting,Magnetic Contactor,1200.00,20,wixim-p13-1.webp,,yes
SC-N1,Wixim Magnetic Contactor SC-N1 32A 2NO+2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1848.00,20,wixim-p13-2.webp,,yes
SC-N2,Wixim Magnetic Contactor SC-N2 40A 2NO+2NC,Wixim,Electrical & Lighting,Magnetic Contactor,2520.00,20,wixim-p13-2.webp,,yes
SC-N2S,Wixim Magnetic Contactor SC-N2S 50A 2NO+2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3120.00,20,wixim-p13-2.webp,,yes
SC-N3,Wixim Magnetic Contactor SC-N3 65A 2NO+2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3360.00,20,wixim-p13-2.webp,,yes
TR-0N/3,Wixim Thermal Overload Relay TR-0N/3 for SC-0/SC-05,Wixim,Electrical & Lighting,Thermal Overload Relay,600.00,20,wixim-p13-3.webp,,yes
TR-5-1N/3,Wixim Thermal Overload Relay TR-5-1N/3 for SC-4-1/SC-5-1,Wixim,Electrical & Lighting,Thermal Overload Relay,744.00,20,wixim-p13-3.webp,,yes
TR-N2/3,Wixim Thermal Overload Relay TR-N2/3 for SC-N1/SC-N2,Wixim,Electrical & Lighting,Thermal Overload Relay,1152.00,20,wixim-p13-3.webp,,yes
TR-N3/3,Wixim Thermal Overload Relay TR-N3/3 for SC-N2S/SC-N3,Wixim,Electrical & Lighting,Thermal Overload Relay,1440.00,20,wixim-p13-3.webp,,yes
MC-9B,Wixim Magnetic Contactor MC-9b 11A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,792.00,20,wixim-p13-4.webp,,yes
MC-12B,Wixim Magnetic Contactor MC-12b 13A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,912.00,20,wixim-p13-4.webp,,yes
MC-18B,Wixim Magnetic Contactor MC-18b 18A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1056.00,20,wixim-p13-4.webp,,yes
MC-22B,Wixim Magnetic Contactor MC-22b 22A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1176.00,20,wixim-p13-4.webp,,yes
MC-32A,Wixim Magnetic Contactor MC-32a 32A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1440.00,20,wixim-p13-5.webp,,yes
MC-40A,Wixim Magnetic Contactor MC-40a 40A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1800.00,20,wixim-p13-5.webp,,yes
MC-50A,Wixim Magnetic Contactor MC-50a 55A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,3000.00,20,wixim-p13-5.webp,,yes
MC-65A,Wixim Magnetic Contactor MC-65a 65A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,3240.00,20,wixim-p13-5.webp,,yes
MC-75A,Wixim Magnetic Contactor MC-75a 75A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,5040.00,20,wixim-p13-5.webp,,yes
MC-85A,Wixim Magnetic Contactor MC-85a 85A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,5280.00,20,wixim-p13-5.webp,,yes
MC-100A,Wixim Magnetic Contactor MC-100a 100A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,5760.00,20,wixim-p13-5.webp,,yes
MT-32A,Wixim Thermal Overload Relay MT-32a 1.0-40A for MC-9b to MC-40a,Wixim,Electrical & Lighting,Thermal Overload Relay,792.00,20,wixim-p13-6.webp,,yes
MT-63A,Wixim Thermal Overload Relay MT-63a 12-65A for MC-50a/65a,Wixim,Electrical & Lighting,Thermal Overload Relay,2016.00,20,wixim-p13-6.webp,,yes
MT-95A,Wixim Thermal Overload Relay MT-95a 54-100A for MC-75a/85a/100a,Wixim,Electrical & Lighting,Thermal Overload Relay,2760.00,20,wixim-p13-6.webp,,yes
S-K10,Wixim Magnetic Contactor S-K10 11A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,600.00,20,wixim-p14-1.webp,,yes
S-K11,Wixim Magnetic Contactor S-K11 13A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,624.00,20,wixim-p14-1.webp,,yes
S-K12,Wixim Magnetic Contactor S-K12 13A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,720.00,20,wixim-p14-1.webp,,yes
S-K18,Wixim Magnetic Contactor S-K18 18A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,960.00,20,wixim-p14-1.webp,,yes
S-K20,Wixim Magnetic Contactor S-K20 22A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1140.00,20,wixim-p14-1.webp,,yes
S-K21,Wixim Magnetic Contactor S-K21 22A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1176.00,20,wixim-p14-1.webp,,yes
S-K25,Wixim Magnetic Contactor S-K25 30A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1320.00,20,wixim-p14-2.webp,,yes
S-K35,Wixim Magnetic Contactor S-K35 40A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1440.00,20,wixim-p14-2.webp,,yes
S-K50,Wixim Magnetic Contactor S-K50 55A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,2640.00,20,wixim-p14-2.webp,,yes
S-K65,Wixim Magnetic Contactor S-K65 65A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,2880.00,20,wixim-p14-2.webp,,yes
S-K80,Wixim Magnetic Contactor S-K80 85A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,3600.00,20,wixim-p14-2.webp,,yes
S-K95,Wixim Magnetic Contactor S-K95 105A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,4560.00,20,wixim-p14-2.webp,,yes
TH-K12,Wixim Thermal Overload Relay TH-K12 for S-K10/K11/K12,Wixim,Electrical & Lighting,Thermal Overload Relay,576.00,20,wixim-p14-3.webp,,yes
TH-K20,Wixim Thermal Overload Relay TH-K20 for S-K18/K20/K21/K25/K35,Wixim,Electrical & Lighting,Thermal Overload Relay,600.00,20,wixim-p14-3.webp,,yes
TH-K60,Wixim Thermal Overload Relay TH-K60 for S-K50/K65/K80/K95,Wixim,Electrical & Lighting,Thermal Overload Relay,1320.00,20,wixim-p14-3.webp,,yes
MS-K10,Wixim Magnetic Starter MS-K10 11A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,1680.00,20,wixim-p14-4.webp,,yes
MS-K11,Wixim Magnetic Starter MS-K11 13A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,1800.00,20,wixim-p14-4.webp,,yes
MS-K18,Wixim Magnetic Starter MS-K18 18A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,2160.00,20,wixim-p14-4.webp,,yes
MS-K20,Wixim Magnetic Starter MS-K20 22A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,2520.00,20,wixim-p14-4.webp,,yes
MS-K21,Wixim Magnetic Starter MS-K21 22A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,2640.00,20,wixim-p14-4.webp,,yes
MS-K25,Wixim Magnetic Starter MS-K25 30A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,2880.00,20,wixim-p14-4.webp,,yes
MS-K35,Wixim Magnetic Starter MS-K35 40A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,3360.00,20,wixim-p14-4.webp,,yes
MS-K50,Wixim Magnetic Starter MS-K50 55A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,5400.00,20,wixim-p14-4.webp,,yes
MS-K65,Wixim Magnetic Starter MS-K65 65A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,5760.00,20,wixim-p14-4.webp,,yes
MS-K80,Wixim Magnetic Starter MS-K80 85A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,6960.00,20,wixim-p14-4.webp,,yes
MS-K95,Wixim Magnetic Starter MS-K95 105A AC220V,Wixim,Electrical & Lighting,Magnetic Starter,7200.00,20,wixim-p14-4.webp,,yes
S-N10,Wixim Magnetic Contactor S-N10 11A AC220V 1NO,Wixim,Electrical & Lighting,Magnetic Contactor,696.00,20,wixim-p15-1.webp,,yes
S-N11,Wixim Magnetic Contactor S-N11 13A AC220V 1NO,Wixim,Electrical & Lighting,Magnetic Contactor,720.00,20,wixim-p15-1.webp,,yes
S-N12,Wixim Magnetic Contactor S-N12 13A AC220V 1NO-1NC,Wixim,Electrical & Lighting,Magnetic Contactor,840.00,20,wixim-p15-1.webp,,yes
S-N18,Wixim Magnetic Contactor S-N18 18A AC220V,Wixim,Electrical & Lighting,Magnetic Contactor,1152.00,20,wixim-p15-1.webp,,yes
S-N20,Wixim Magnetic Contactor S-N20 22A AC220V 1NO-1NC,Wixim,Electrical & Lighting,Magnetic Contactor,1200.00,20,wixim-p15-1.webp,,yes
S-N21,Wixim Magnetic Contactor S-N21 22A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1320.00,20,wixim-p15-1.webp,,yes
S-N25,Wixim Magnetic Contactor S-N25 30A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1680.00,20,wixim-p15-2.webp,,yes
S-N35,Wixim Magnetic Contactor S-N35 40A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1800.00,20,wixim-p15-2.webp,,yes
S-N50,Wixim Magnetic Contactor S-N50 55A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3000.00,20,wixim-p15-2.webp,,yes
S-N65,Wixim Magnetic Contactor S-N65 68A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3120.00,20,wixim-p15-2.webp,,yes
S-N80,Wixim Magnetic Contactor S-N80 85A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,4200.00,20,wixim-p15-2.webp,,yes
S-N95,Wixim Magnetic Contactor S-N95 105A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,4440.00,20,wixim-p15-2.webp,,yes
TH-N18,Wixim Thermal Overload Relay TH-N18 for S-N10/N11/N12,Wixim,Electrical & Lighting,Thermal Overload Relay,660.00,20,wixim-p15-3.webp,,yes
TH-N20,Wixim Thermal Overload Relay TH-N20 for S-N18/N20/N21/N25/N35,Wixim,Electrical & Lighting,Thermal Overload Relay,720.00,20,wixim-p15-3.webp,,yes
TH-N60,Wixim Thermal Overload Relay TH-N60 for S-N50/N65/N80/N95,Wixim,Electrical & Lighting,Thermal Overload Relay,1320.00,20,wixim-p15-3.webp,,yes
DCK3-1.5P,Wixim Air Conditioner Contactor DCK3-1.5P 1.5 Pole AC240V,Wixim,Electrical & Lighting,Air Conditioner Contactor,984.00,20,wixim-p15-4.webp,,yes
DCK3-2P,Wixim Air Conditioner Contactor DCK3-2P 2 Pole AC240V,Wixim,Electrical & Lighting,Air Conditioner Contactor,1140.00,20,wixim-p15-5.webp,,yes
DCK3-3P,Wixim Air Conditioner Contactor DCK3-3P 3 Pole AC240V,Wixim,Electrical & Lighting,Air Conditioner Contactor,1320.00,20,wixim-p15-6.webp,,yes
S-T10,Wixim Magnetic Contactor S-T10 11A AC220V 1NO,Wixim,Electrical & Lighting,Magnetic Contactor,840.00,20,wixim-p16-1.webp,,yes
S-T12,Wixim Magnetic Contactor S-T12 13A AC220V 1NO-1NC,Wixim,Electrical & Lighting,Magnetic Contactor,960.00,20,wixim-p16-1.webp,,yes
S-T20,Wixim Magnetic Contactor S-T20 18A AC220V 1NO-1NC,Wixim,Electrical & Lighting,Magnetic Contactor,1440.00,20,wixim-p16-1.webp,,yes
S-T21,Wixim Magnetic Contactor S-T21 25A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1800.00,20,wixim-p16-1.webp,,yes
S-T25,Wixim Magnetic Contactor S-T25 30A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,1800.00,20,wixim-p16-2.webp,,yes
S-T35,Wixim Magnetic Contactor S-T35 40A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,2280.00,20,wixim-p16-2.webp,,yes
S-T50,Wixim Magnetic Contactor S-T50 55A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3360.00,20,wixim-p16-2.webp,,yes
S-T65,Wixim Magnetic Contactor S-T65 65A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,3600.00,20,wixim-p16-2.webp,,yes
S-T80,Wixim Magnetic Contactor S-T80 80A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,4560.00,20,wixim-p16-2.webp,,yes
S-T100,Wixim Magnetic Contactor S-T100 105A AC220V 2NO-2NC,Wixim,Electrical & Lighting,Magnetic Contactor,5760.00,20,wixim-p16-2.webp,,yes
TH-T12,Wixim Thermal Overload Relay TH-T12 for S-T10/T12/T20,Wixim,Electrical & Lighting,Thermal Overload Relay,720.00,20,wixim-p16-3.webp,,yes
TH-T25,Wixim Thermal Overload Relay TH-T25 for S-T21/T25/T35/T50,Wixim,Electrical & Lighting,Thermal Overload Relay,792.00,20,wixim-p16-3.webp,,yes
TH-T50,Wixim Thermal Overload Relay TH-T50 for S-T35/T50,Wixim,Electrical & Lighting,Thermal Overload Relay,1092.00,20,wixim-p16-3.webp,,yes
TH-T65,Wixim Thermal Overload Relay TH-T65 for S-T65/T80,Wixim,Electrical & Lighting,Thermal Overload Relay,1140.00,20,wixim-p16-3.webp,,yes
TH-T100,Wixim Thermal Overload Relay TH-T100 for S-T80/T100,Wixim,Electrical & Lighting,Thermal Overload Relay,1596.00,20,wixim-p16-3.webp,,yes
CDM1-63L,Wixim Moulded Case Circuit Breaker CDM1-63L 3P 10-63A 25KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,1920.00,20,wixim-p16-4.webp,,yes
CDM1-125L,Wixim Moulded Case Circuit Breaker CDM1-125L 3P 63-125A 35KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,2400.00,20,wixim-p16-4.webp,,yes
CDM1-250L,Wixim Moulded Case Circuit Breaker CDM1-250L 3P 100-250A 35KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,3720.00,20,wixim-p16-4.webp,,yes
CDM1-400L,Wixim Moulded Case Circuit Breaker CDM1-400L 3P 250-400A 50KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,8400.00,20,wixim-p16-4.webp,,yes
CDM1-630L,Wixim Moulded Case Circuit Breaker CDM1-630L 3P 400-630A 50KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,14400.00,20,wixim-p16-4.webp,,yes
CDM1-800L,Wixim Moulded Case Circuit Breaker CDM1-800L 3P 500-800A 50KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,27000.00,20,wixim-p16-4.webp,,yes
CDM1-1250M,Wixim Moulded Case Circuit Breaker CDM1-1250M 3P 800-1250A 85KA 690V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,71400.00,20,wixim-p16-4.webp,,yes
CDM3-63C,Wixim Moulded Case Circuit Breaker CDM3-63C 3P 10-63A 25KA 800V,Wixim,Electrical & Lighting,Moulded Case Circuit Breaker,1800.00,20,wixim-p17-1.webp,,yes
